 TWO-PHASE BOUNDARIES
       T         RHOLIQ        RHOVAP        PLIQ         PVAP        ELIQ         EVAP         SLIQ         SVAP        GLIQ         GVAP         PSILIQ      PSIVAP         NTY
  3.49824E+3  3.06682E+3  2.21900E-1  1.90967E-4  1.90967E-4  3.81341E+6  1.69475E+7  3.87664E+3  7.87735E+3 -9.74718E+6 -9.74718E+6  1.00126E-1  9.34342E+5      5
  3.38764E+3  3.07749E+3  1.33876E-1  1.12363E-4  1.12363E-4  3.68466E+6  1.69149E+7  3.83925E+3  7.99267E+3 -9.32054E+6 -9.32054E+6  9.67551E-2  2.09975E+6      6
  3.35947E+3  3.08016E+3  1.19674E-1  1.00000E-4  1.00000E-4  3.65199E+6  1.69068E+7  3.82944E+3  8.02434E+3 -9.21291E+6 -9.21291E+6  9.59017E-2  2.83378E+6      0
  3.27704E+3  3.08796E+3  7.81336E-2  6.38375E-5  6.38375E-5  3.55643E+6  1.68830E+7  3.80076E+3  8.11697E+3 -8.89809E+6 -8.89809E+6  9.34052E-2  4.98089E+6      7
  3.22175E+3  3.09313E+3  5.88764E-2  4.74309E-5  4.74309E-5  3.49248E+6  1.68677E+7  3.78108E+3  8.18293E+3 -8.68847E+6 -8.68847E+6  9.17377E-2  7.84511E+6      7
  3.16645E+3  3.09825E+3  4.39282E-2  3.48796E-5  3.48796E-5  3.42865E+6  1.68531E+7  3.76109E+3  8.25170E+3 -8.47994E+6 -8.47994E+6  9.00750E-2  1.25575E+7      8
  3.11115E+3  3.10332E+3  3.24326E-2  2.53720E-5  2.53720E-5  3.36492E+6  1.68393E+7  3.74079E+3  8.32349E+3 -8.27253E+6 -8.27253E+6  8.84168E-2  2.04478E+7      5
  3.05585E+3  3.10835E+3  2.36798E-2  1.82447E-5  1.82447E-5  3.30129E+6  1.68264E+7  3.72015E+3  8.39851E+3 -8.06625E+6 -8.06625E+6  8.67630E-2  3.39066E+7      7
  3.00055E+3  3.11334E+3  1.70859E-2  1.29607E-5  1.29607E-5  3.23776E+6  1.68146E+7  3.69917E+3  8.47704E+3 -7.86112E+6 -7.86112E+6  8.51135E-2  5.73187E+7      7
  2.94525E+3  3.11828E+3  1.21744E-2  9.08918E-6  9.08917E-6  3.17431E+6  1.68041E+7  3.67782E+3  8.55932E+3 -7.65716E+6 -7.65716E+6  8.34679E-2  9.89008E+7      7
  2.88995E+3  3.12318E+3  8.55984E-3  6.28766E-6  6.28765E-6  3.11094E+6  1.67951E+7  3.65610E+3  8.64565E+3 -7.45439E+6 -7.45439E+6  8.18262E-2  1.74399E+8      7
  2.83465E+3  3.12805E+3  5.93382E-3  4.28713E-6  4.28713E-6  3.04765E+6  1.67877E+7  3.63399E+3  8.73634E+3 -7.25283E+6 -7.25284E+6  8.01882E-2  3.14715E+8      7
  2.77935E+3  3.13287E+3  4.05197E-3  2.87855E-6  2.87855E-6  2.98444E+6  1.67822E+7  3.61147E+3  8.83174E+3 -7.05251E+6 -7.05251E+6  7.85537E-2  5.82042E+8      6
  2.72405E+3  3.13766E+3  2.72298E-3  1.90151E-6  1.90151E-6  2.92129E+6  1.67787E+7  3.58852E+3  8.93223E+3 -6.85344E+6 -6.85344E+6  7.69225E-2  1.10493E+9      8
  2.66875E+3  3.14241E+3  1.79895E-3  1.23451E-6  1.23451E-6  2.85821E+6  1.67775E+7  3.56512E+3  9.03822E+3 -6.65566E+6 -6.65566E+6  7.52945E-2  2.15670E+9      8
  2.61345E+3  3.14712E+3  1.16710E-3  7.86825E-7  7.86825E-7  2.79519E+6  1.67788E+7  3.54126E+3  9.15015E+3 -6.45918E+6 -6.45918E+6  7.36695E-2  4.33624E+9      6
  2.55815E+3  3.15180E+3  7.41979E-4  4.91496E-7  4.91496E-7  2.73222E+6  1.67841E+7  3.51690E+3  9.26917E+3 -6.26403E+6 -6.26403E+6  7.20473E-2  1.00000+100     10
  2.50285E+3  3.15644E+3  4.62582E-4  3.00834E-7  3.00834E-7  2.66931E+6  1.67909E+7  3.49204E+3  9.39441E+3 -6.07025E+6 -6.07025E+6  7.04276E-2  1.00000+100     10
  2.44755E+3  3.16105E+3  2.82072E-4  1.80053E-7  1.80053E-7  2.60645E+6  1.68011E+7  3.46664E+3  9.52730E+3 -5.87785E+6 -5.87785E+6  6.88105E-2  1.00000+100      9
  2.39226E+3  3.16563E+3  1.67971E-4  1.05214E-7  1.05214E-7  2.54363E+6  1.68150E+7  3.44068E+3  9.66854E+3 -5.68687E+6 -5.68687E+6  6.71956E-2  1.00000+100     11
  2.33696E+3  3.17017E+3  9.75169E-5  5.99257E-8  5.99257E-8  2.48085E+6  1.68331E+7  3.41413E+3  9.81887E+3 -5.49735E+6 -5.49735E+6  6.55827E-2  1.00000+100     10
  2.28166E+3  3.17469E+3  5.50927E-5  3.32058E-8  3.32058E-8  2.41811E+6  1.68556E+7  3.38696E+3  9.97915E+3 -5.30931E+6 -5.30931E+6  6.39718E-2  1.00000+100     10
  2.22636E+3  3.17917E+3  3.02269E-5  1.78647E-8  1.78647E-8  2.35541E+6  1.68832E+7  3.35913E+3  1.01504E+4 -5.12279E+6 -5.12279E+6  6.23626E-2  1.00000+100      9
  2.17106E+3  3.18362E+3  1.60696E-5  9.31077E-9  9.31077E-9  2.29274E+6  1.69162E+7  3.33063E+3  1.03336E+4 -4.93783E+6 -4.93783E+6  6.07548E-2  1.00000+100     10
  2.09869E+3  3.18940E+3  6.67492E-6  3.76694E-9  3.76694E-9  2.21078E+6  1.69687E+7  3.29223E+3  1.05935E+4 -4.69819E+6 -4.69819E+6  5.86528E-2  1.00000+100      7
  2.02632E+3  3.19513E+3  2.59954E-6  1.42835E-9  1.42834E-9  2.12886E+6  1.70329E+7  3.25251E+3  1.08794E+4 -4.46138E+6 -4.46138E+6  5.65526E-2  1.00000+100      9
  1.95395E+3  3.20081E+3  9.42448E-7  5.04005E-10  5.03990E-10  2.04698E+6  1.71108E+7  3.21136E+3  1.11949E+4 -4.22749E+6 -4.22749E+6  5.44538E-2  1.00000+100     13
  1.88158E+3  3.20645E+3  3.15471E-7  1.64132E-10  1.64134E-10  1.96515E+6  1.72042E+7  3.16868E+3  1.15447E+4 -3.99664E+6 -3.99664E+6  5.23560E-2  1.00000+100     15
  1.80921E+3  3.21204E+3  9.65770E-8  4.88593E-11  4.88702E-11  1.88334E+6  1.73154E+7  3.12434E+3  1.19343E+4 -3.76893E+6 -3.76893E+6  5.02587E-2  1.00000+100     11
  1.73685E+3  3.21759E+3  2.67421E-8  1.31607E-11  1.31573E-11  1.80157E+6  1.74473E+7  3.07821E+3  1.23702E+4 -3.54450E+6 -3.54450E+6  4.81616E-2  1.00000+100     13
  1.66448E+3  3.22309E+3  6.61150E-9  3.15874E-12  3.16191E-12  1.71983E+6  1.76030E+7  3.03014E+3  1.28605E+4 -3.32347E+6 -3.32347E+6  4.60641E-2  1.00000+100     14
  1.59211E+3  3.22855E+3  1.43735E-9  6.71649E-13  6.68010E-13  1.63812E+6  1.77861E+7  2.97994E+3  1.34150E+4 -3.10600E+6 -3.10600E+6  4.39660E-2  1.00000+100     14
  1.51974E+3  3.23398E+3  2.69854E-10  1.15967E-13  1.21848E-13  1.55643E+6  1.80007E+7  2.92743E+3  1.40456E+4 -2.89225E+6 -2.89225E+6  4.18669E-2  1.00000+100     16
  1.44737E+3  3.23936E+3  4.28168E-11  1.68800E-14  1.87784E-14  1.47476E+6  1.82512E+7  2.87237E+3  1.47670E+4 -2.68238E+6 -2.68238E+6  3.97664E-2  1.00000+100     16
  1.37500E+3  3.24471E+3  5.59377E-12  1.86682E-14  2.38215E-15  1.39312E+6  1.85422E+7  2.81450E+3  1.55970E+4 -2.47660E+6 -2.47660E+6  3.76643E-2  1.00000+100     16
  1.30263E+3  3.25002E+3  5.82966E-13 -8.36849E-15  2.40948E-16  1.31150E+6  1.88781E+7  2.75352E+3  1.65571E+4 -2.27512E+6 -2.27512E+6  3.55604E-2  1.00000+100     19
  1.23027E+3  3.25530E+3  4.66134E-14 -6.12736E-15  1.86845E-17  1.22991E+6  1.92625E+7  2.68907E+3  1.76732E+4 -2.07817E+6 -2.07817E+6  3.34544E-2  1.00000+100     20
  1.15790E+3  3.26054E+3  2.72428E-15  1.00136E-15  1.05772E-18  1.14835E+6  1.96965E+7  2.62074E+3  1.89758E+4 -1.88602E+6 -1.88602E+6  3.13465E-2  1.00000+100     21
  1.08553E+3  3.26575E+3  1.09468E-16  2.86102E-16  4.10823E-20  1.06683E+6  2.01774E+7  2.54804E+3  2.04997E+4 -1.69898E+6 -1.69898E+6  2.92367E-2  1.00000+100     22
  1.01316E+3  3.27092E+3  2.79574E-18  2.99215E-15  1.01086E-21  9.85353E+5  2.06963E+7  2.47036E+3  2.22833E+4 -1.51737E+6 -1.51737E+6  2.71255E-2  1.00000+100     22
  9.40792E+2  3.27606E+3  4.09506E-20 -2.10881E-14  1.41935E-23  9.03934E+5  2.12355E+7  2.38698E+3  2.43678E+4 -1.34158E+6 -1.34158E+6  2.50135E-2  1.00000+100     22
  8.68423E+2  3.28117E+3  2.99849E-22  4.47035E-15  9.88967E-26  8.22592E+5  2.17669E+7  2.29700E+3  2.67959E+4 -1.17206E+6 -1.17206E+6  2.29018E-2  1.00000+100     25
  7.96055E+2  3.28625E+3  9.09102E-25  5.30481E-15  2.82457E-28  7.41350E+5  2.22543E+7  2.19932E+3  2.96157E+4 -1.00933E+6 -1.00933E+6  2.07921E-2  1.00000+100     29
  7.23686E+2  3.29130E+3  8.75145E-28  2.94447E-15  2.52807E-31  6.60248E+5  2.26593E+7  2.09250E+3  3.28921E+4 -8.53980E+5 -8.53980E+5  1.86869E-2  1.00000+100     32
  6.51317E+2  3.29631E+3  1.81818E-31  1.14441E-15  4.80601E-35  5.79340E+5  2.29526E+7  1.97471E+3  3.67334E+4 -7.06746E+5 -7.06746E+5  1.65895E-2  1.00000+100     35
  5.78949E+2  3.30129E+3  4.55572E-36 -1.44958E-14  1.08175E-39  4.98712E+5  2.31257E+7  1.84348E+3  4.13388E+4 -5.68506E+5 -5.68506E+5  1.45051E-2  1.00000+100     34
  5.06580E+2  3.30622E+3  5.50548E-42  1.00911E-14  1.15014E-45  4.18497E+5  2.31950E+7  1.69547E+3  4.70717E+4 -4.40345E+5 -4.40345E+5  1.24406E-2  1.00000+100     42
  4.34212E+2  3.31109E+3  8.53401E-53 -1.00672E-14  7.66173E-57  3.38924E+5  1.27286E+7  1.52599E+3  3.02682E+4 -3.23639E+5 -3.23639E+5  1.04055E-2  1.00000+100     53
  3.61843E+2  3.31588E+3  8.36106E-65  1.58846E-15  6.25538E-69  2.60410E+5  1.26887E+7  1.32822E+3  3.58853E+4 -2.20171E+5 -2.20576E+5  8.41277E-3  1.00000+100     64
  2.89474E+2  3.32054E+3  7.19844E-83  5.04255E-15  4.30845E-87  1.83795E+5  1.26500E+7  1.09212E+3  4.43672E+4 -1.32328E+5 -1.32533E+5  6.47907E-3  1.00000+100     81
  2.17106E+2  3.32494E+3  4.52328E-113  2.37823E-15  2.03047E-117  1.10983E+5  1.26123E+7  8.03177E+2  5.85966E+4 -6.33811E+4 -6.37803E+4  4.62519E-3  1.00000+100    105
